	adels_att	count
vier	0.19468078017234802	43
Jahre	0.055511415004730225	99
unseres	0.0012819910189136863	7
Kindes	1.1907687187194824	9
verpasst	0.11246863007545471	3
Diesen	0.019099120050668716	7
mache	0.0172343198210001	54
Ach	0.06840181350708008	85
vermisst	0.3502705991268158	10
zerbrochen	0.012306706048548222	4
paar	0.020539209246635437	173
Teile	0.003555376548320055	4
würden	0.08007445931434631	69
fehlen	1.378930926322937	9
Licht	0.011703482829034328	38
Wärme	0.0718884989619255	7
gibst	4.8706769943237305	13
Dasein	0.12588141858577728	6
Sinn	0.00339273689314723	30
glaubst	0.0009389766491949558	13
beide	0.30184125900268555	80
Bevor	0.0009049964137375355	19
Zweifel	0.0014702382031828165	18
aussprechen	0.0068334853276610374	5
Arme	0.04243505746126175	103
gab	0.021196596324443817	277
Kuss	0.004577625077217817	38
Denken	0.0030959956347942352	6
auslöschte	0.001567743718624115	2
rosaroten	2.636596441268921	3
Wolke	0.012402981519699097	8
Glück	0.035877157002687454	109
Sehnsucht	0.09382587671279907	15
aufzulösen	0.2126317024230957	2
richtig	0.42385825514793396	113
Armen	0.008108260110020638	30
liegen	1.1798386573791504	25
benommen	0.17364899814128876	7
blinzelte	0.03602708503603935	23
löste	0.7732313871383667	15
Mein	0.020633243024349213	55
Liebling	0.005544612649828196	5
raunte	1.7562742233276367	7
keinen	3.787060260772705	155
Unterschied	0.08528997749090195	5
Oh	0.26465466618537903	51
sogar	0.07465219497680664	116
riesengroßen	0.13169366121292114	1
empfinde	0.11520691215991974	4
verführen	0.0021704069804400206	1
stimmt	0.4149765074253082	62
darauf	0.07206861674785614	184
eingegangen	1.665094017982483	3
sekundenlang	0.8542013764381409	4
überlegte	18.471149444580078	70
getäuscht	0.9295972585678101	7
könnte	0.004810068756341934	118
Doch	0.0007490560528822243	239
eng	0.0029889503493905067	11
umschlungene	0.015924258157610893	1
Paar	0.40495675802230835	47
gehen	2.831913471221924	162
ausgesehen	0.1337713897228241	8
wärt	0.002448934828862548	1
füreinander	2.4875566959381104	4
rief	0.007506429683417082	154
atmete	71.75309753417969	22
schwerer	0.029510950669646263	12
vertrauen	0.02329687587916851	12
solltest	0.05478041246533394	27
tun	0.02345079369843006	172
nämlich	0.06527307629585266	58
funktionieren	941.982177734375	3
