	adels_att	count
richtete	0.49922487139701843	46
Wie	0.4399622678756714	300
dieses	0.061380282044410706	110
Japanfest	16.18181037902832	3
„Kann	2.329331159591675	1
seit	0.17291054129600525	79
Minuten	0.4618688225746155	152
„Auf	0.12153752148151398	2
jeden	0.02977798506617546	87
herrscht	0.1559297740459442	3
gleiche	0.38730543851852417	23
Gedränge	0.6540254950523376	2
Japan-Tag	29.122081756591797	1
„Na	1.1094321012496948	10
soll	0.534967303276062	133
riesiges	2.6518733501434326	4
Spektakel	0.9511284828186035	1
verstanden	0.016182560473680496	35
habe	0.3472432494163513	592
Werbung	3.268239736557007	5
dafür	0.3252679407596588	148
Stadtumgebung	0.08663609623908997	1
beschränkt	49.44400405883789	2
damit	0.07422830164432526	247
ganze	0.4435209333896637	102
Schlosspark	0.8696264028549194	1
überrannt	944.3917846679688	1
wird	0.26768043637275696	350
zustimmend	3.184354782104492	11
vergiss	0.0016217882512137294	2
Hinweis	1.1021546125411987	22
Plakaten	0.00960227008908987	1
Besucher	0.22230108082294464	27
Manga-Kostümen	2.0281050205230713	1
unerwünscht	0.003423855174332857	1
dürfte	0.6453010439872742	48
achtzig	4.695670127868652	4
Prozent	2.6629092693328857	8
potenziellen	10.530683517456055	3
Interessenten	0.014025477692484856	2
abgeschreckt	1.0904253721237183	1
hierher	0.011374310590326786	18
Schloss	1.9480446577072144	46
Duckrath	0.08246071636676788	4
kommen	0.42932039499282837	161
In	0.03375449776649475	271
Jahren	0.1316036432981491	85
Manga-Fans	0.00205685175023973	1
Stadt	1.9110572338104248	70
regelrecht	0.8782264590263367	4
überschwemmt	0.631767988204956	2
„Schloss	0.0001069944555638358	1
wiederholte	1.143830418586731	27
kopfschüttelnd	5.550551891326904	5
musste	0.016306551173329353	203
leise	80.2763671875	63
lachen	0.03054329752922058	7
„Das	3.0244839191436768	12
glatt	0.6252459287643433	20
Entenhausen	0.008104462176561356	1
findest	0.13826356828212738	5
weite	3.1665470600128174	2
Rasenfläche	5.2526655197143555	2
Bauwerk	0.023605361580848694	1
späten	0.13470740616321564	16
geflüchtet	0.017430689185857773	2
außer	11.815751075744629	39
Sichtweite	0.06677702069282532	2
liefen	0.6430320739746094	11
anderen	0.06323976069688797	254
Gang	1.1109660863876343	57
standen	12.118577003479004	81
danach	0.250713050365448	46
gezogenen	0.022515349090099335	3
Waffen	1.1616765260696411	56
verschlossen	0.6775137782096863	13
auszugehen	0.07609577476978302	2
Ablenkungsmanöver	2.3325319290161133	3
seine	6.244611740112305	577
höfliches	0.01792498491704464	1
Klopfen	0.7539470195770264	1
reagieren	0.1633719801902771	14
also	0.9792082905769348	188
beiseite	0.22364948689937592	11
Anlauf	0.008439049124717712	1
vollen	1.0541082620620728	3
Tempo	0.5913139581680298	10
rammte	0.060165759176015854	10
gegen	0.017057059332728386	198
Stelle	0.7003309726715088	63
Angeln	0.49058470129966736	5
brach	0.03140205889940262	23
große	5.5272746086120605	64
gediegenen	0.0022028875537216663	1
Einrichtung	3.8809549808502197	5
lag	0.7063590288162231	106
leer	0.5479239821434021	30
Mit	0.13453152775764465	173
kurzen	0.07965538650751114	33
routinierten	0.004774663131684065	1
Schritten	0.04464210569858551	24
suchten	2.426896810531616	15
angrenzenden	3.534754514694214	4
Sanitärbereich	0.13247151672840118	1
sowie	1.2392234802246094	30
zur	0.0313141755759716	370
Decke	0.18551696836948395	23
gefülltes	0.01454563345760107	1
Nebenzimmer	0.1494722068309784	7
wo	0.7162507176399231	261
geöffnetes	0.8693368434906006	3
stießen	0.8598724007606506	7
Kisten	0.06708363443613052	5
Trittbrett	8.375019073486328	3
gedient	3.020162343978882	5
steckte	0.24499766528606415	57
kletterte	0.22344744205474854	9
vorbereiteten	0.011353554204106331	2
Aufbau	0.0760945975780487	4
Vom	0.15454450249671936	8
gelangte	174.69284057617188	12
man	4.01710319519043	543
metallene	0.0064287870191037655	1
Feuerleiter	0.05110086128115654	1
hinauf	0.5044825077056885	40
Dach	0.6412325501441956	37
führte	0.36731311678886414	79
