	adels_att	count
winkte	0.5351896286010742	48
hieß	35.56058120727539	33
Kein	0.07170420140028	50
Zweifel	1.1637505292892456	16
Acosta	1.6943293809890747	2
konzentrierte	7.073086738586426	19
seinen	0.3646007180213928	367
Besucher	10.70804500579834	15
Grund	1.021896243095398	83
bewogen	2.237506628036499	2
gerade	0.12341725081205368	88
diesen	0.33648785948753357	152
Raum	0.20228223502635956	74
beistand	0.0012275816407054663	1
aufmunterte	0.021084628999233246	1
Ansprüche	0.05252659320831299	1
stellen	0.3147761821746826	42
darum	0.4349632263183594	18
Mittelpunkt	0.022698812186717987	7
rücken	0.0002899361134041101	2
schön	0.5484278798103333	33
eingekleidet	0.005027891136705875	1
großzügig	0.013311346061527729	1
erfüllte	0.03357749432325363	11
Wünsche	0.3397952914237976	7
achtzehn	0.09944842755794525	5
Jahren	0.7836598753929138	41
Abruzzen	0.5098558664321899	2
herausgekommen	0.35633009672164917	7
wurde	4.886972427368164	516
unersättlich	3.7768115997314453	2
Ansprüchen	0.0004871846758760512	1
wildes	0.03759491443634033	4
neues	0.16136163473129272	15
Erlebnis	7.414506912231445	6
bedeutet	0.07022606581449509	9
genierte	9.922575554810464e-05	1
begleitete	1.9955294132232666	7
überwachte	0.04023325815796852	1
Sklave	0.3369767963886261	2
Zu	0.8657158613204956	45
gut	0.3278191089630127	311
Kameraden	0.24640342593193054	2
zuerst	2.501171350479126	35
rassige	0.4633265435695648	1
beneideten	3.7690664612455294e-05	1
bald	5.266631603240967	75
Verwunderung	3.783489955822006e-05	1
Verbindung	3.5894670486450195	36
bat	1.2048850059509277	16
vergeblich	0.04211408644914627	9
zurückzuhalten	0.3066065311431885	2
anzupassen	0.00011154634557897225	1
Gesellschaft	4.010641574859619	7
anfänglicher	0.0005145033355802298	1
Sieg	0.03589106351137161	5
übermütig	0.1653720736503601	2
gemacht	2.6274263858795166	86
fühlte	3.181291103363037	90
Tag	0.2819269895553589	84
unglücklicher	0.05732652544975281	1
Probleme	11.920863151550293	16
größer	0.15905095636844635	19
wurden	0.11532549560070038	125
reagierte	0.7128419876098633	32
sofort	4.004311561584473	103
ihrer	7.201256275177002	182
leidenschaftlichen	0.005433184560388327	2
Art	167.84640502929688	33
Atemzug	2.0594558715820312	5
fiel	2.1739768981933594	161
schwarze	1.2467120885849	35
Haar	0.4469940662384033	66
Zukunft	0.48391982913017273	19
verreisen	0.0021865442395210266	1
müssen	0.7674070000648499	207
Glaube	4.019064426422119	8
Sehnsucht	1.2794142961502075	5
unserer	1.2074838876724243	36
beinahe	0.25350743532180786	30
vergangen	1.7511329650878906	9
Wo	0.4952574372291565	84
schläft	0.11614126712083817	8
führte	1.6326594352722168	76
Kinderzimmer	0.9186485409736633	3
Beide	1.0197551250457764	44
betraten	1.958301067352295	14
Zehenspitzen	0.9293063879013062	11
Kind	0.1190185546875	67
zärtlich	0.19897176325321198	2
Schlaf	1.4900479316711426	22
geröteten	0.0011808667331933975	1
en	1.1574445962905884	63
umarmte	0.8084357976913452	5
dafür	0.603901207447052	113
danken	0.0904034674167633	3
Begreifst	7.978863141033798e-05	1
überhaupt	0.27215027809143066	74
glücklich	102.83638763427734	21
barg	0.033666931092739105	3
Kopf	1.0080199241638184	514
Brust	1.5549571514129639	55
sehen	0.8709248900413513	326
Am	0.24419113993644714	70
nächsten	0.15316209197044373	101
frühzeitig	0.039681315422058105	1
Schafpferchen	0.020301589742302895	1
reiten	0.07014317810535431	2
am	0.5647343993186951	319
Vormittag	0.15316882729530334	8
zurückkommen	0.657953143119812	8
schlief	5.1350321769714355	10
weit	0.6919079422950745	170
Bungalow	0.19238634407520294	4
entfernt	0.23767727613449097	70
Stein	6.5333333015441895	38
sitzen	0.2069365382194519	39
st	0.05387214571237564	7
Wind	0.24413065612316132	52
denn	0.3743430972099304	729
eingeschlafen	0.2646564245223999	4
wenige	2.0197558403015137	29
Blätter	0.14084388315677643	10
bewegt	9.373686790466309	12
fallen	0.04043177142739296	26
Automatisch	0.5194196701049805	3
dachte	0.39711835980415344	212
Vergänglichkeit	3.972332000732422	2
vergänglich	0.033071357756853104	1
Laub	0.4814220368862152	4
Leben	0.10430719703435898	174
näherte	0.7312712669372559	25
Ende	0.0718265101313591	89
gedacht	1.882321834564209	51
dies	0.7440444231033325	52
furchtbare	0.09363892674446106	5
Weise	4.756216526031494	30
geschehen	0.5018157958984375	64
würde	0.8842242956161499	419
Erneut	0.8694800138473511	9
erwischte	2.770697832107544	23
Blut	4.250248432159424	100
schoss	0.4831451177597046	49
Gefühl	0.11768131703138351	110
anfangen	19.779998779296875	14
glühen	0.020761100575327873	5
Alles	0.284205824136734	74
anders	0.0240686796605587	104
tuckerte	5.153517246246338	4
spürte	3.5434579849243164	132
inneren	2.874516248703003	6
Druck	0.3065865635871887	38
klammerte	18.901493072509766	5
Händen	0.2395288646221161	80
e	15.38287353515625	153
Bank	0.3617035746574402	15
fest	0.6044197082519531	145
Nein	14.913938522338867	310
nein	0.06576362997293472	33
vorbeigehen	0.10258367657661438	2
getan	0.729151725769043	86
Andere	2.979602336883545	15
Fremde	9.065032958984375	21
kannte	0.2469513863325119	85
kein	0.7399711608886719	253
Pardon	1.8792396783828735	5
saß	0.14251646399497986	89
Körper	16.051353454589844	164
fremden	4.366766452789307	24
Gegenstand	1.344022512435913	14
geworden	0.5145546197891235	167
Hitze	3.19047212600708	18
strahlte	1.8826746940612793	13
Dämonenpeitsche	7.5496344566345215	8
ausgefahren	1.0158276557922363	4
Gürtel	2.413344144821167	11
gesteckt	2.684154510498047	10
hervor	5.009109973907471	99
sagen	0.15927381813526154	223
brauchte	50.8858757019043	72
lag	0.46076539158821106	264
Gut	1.3479127883911133	62
Versuch	2.1387715339660645	22
schadet	0.2349475771188736	2
meldete	0.24618099629878998	44
Sid	8.893903732299805	3
gesehen	0.16565532982349396	210
Lage	1.3957388401031494	63
gewesen	0.11321131139993668	310
einzugreifen	0.12793509662151337	2
fehlten	0.00588920759037137	3
fünf	0.6017438173294067	26
Sekunden	0.2622919976711273	103
Ob	1.554703950881958	45
genau	0.015535742044448853	224
unbekannt	3.888115882873535	13
einigermaßen	0.0973595380783081	12
gefangen	2.1472585201263428	22
Sprecher	1.943976879119873	5
Ist	0.08356119692325592	78
Gefahr	2.397521495819092	42
vorbei	0.037221238017082214	93
fragte	0.418512761592865	360
Mit	0.408330500125885	199
Schritten	0.0752231702208519	37
bewegte	0.8029035925865173	148
Richtung	7.90930700302124	75
antwortete	1.162579894065857	41
weg.	1.0660489797592163	59
stimmt	0.09044427424669266	30
deutete	4.157426834106445	51
Steine	2.288475751876831	44
denen	0.17903532087802887	82
warnte	0.20045529305934906	13
Finger	0.8648913502693176	64
davon	0.48110342025756836	188
Keiner	0.21171648800373077	25
Zwar	0.9938726425170898	31
Esel	0.9371267557144165	10
umzugehen	0.005389380734413862	1
stur	0.47891074419021606	6
anstellte	0.041116561740636826	2
halfen	0.4539546072483063	4
guten	0.09329325705766678	19
Worte	0.3673175871372223	83
Hinzu	0.32966354489326477	7
kam	0.02092997170984745	311
bewusst	0.10857174545526505	26
schwer	0.12531808018684387	84
geladen	0.42591550946235657	5
Hoffnung	2.1109800338745117	35
meisten	1.6306113004684448	30
Tonwaren	2.8568408489227295	2
vorher	0.09243281930685043	20
vier	0.01051037386059761	38
Säcke	1.7239916324615479	5
Kleie	2.209223985671997	1
gekauft	0.17841622233390808	3
Töpfer	12.992476463317871	13
aufgetragen	2.1532416343688965	3
worden	1.0455445051193237	237
Nun	0.7067844867706299	72
liebsten	1.8517299890518188	17
Wagen	2.134267807006836	162
geworfen	0.08114481717348099	16
peinlichsten	0.18403558433055878	1
Gruppe	0.19143013656139374	18
scharte	0.011638520285487175	1
schadenfroh	0.0008590517099946737	1
wilden	0.08192434906959534	11
Handbewegungen	0.005785848014056683	2
versuchte	0.5934970378875732	69
verscheuchen	0.008290639147162437	2
Da	0.6806194186210632	361
Costin	73.54527282714844	24
Hauseingang	0.0066558727994561195	1
beobachtete	12.6922607421875	16
überlief	2.0362985134124756	2
glühende	4.190873622894287	11
Röte	1.4165359735488892	5
unangenehmer	0.028899306431412697	1
hilflos	0.12133960425853729	13
Gefährt	0.8235405683517456	3
Kindern	0.08180742710828781	10
ausgelacht	0.10190902650356293	3
anzutreiben	1.5700972080230713	1
Diesmal	0.399916410446167	43
sogar	0.16469334065914154	155
wolle	0.029023634269833565	12
gehorchen	0.12551163136959076	6
Stelle	0.11760194599628448	82
rührte	0.5161916017532349	16
stemmte	0.07691457122564316	15
Schäferwagen	3.3553550243377686	5
begraben	0.1809307336807251	9
dieser	0.8526390790939331	335
Dorf	1.2153842449188232	31
weit.	23.964523315429688	8
Außerdem	0.017853830009698868	33
gewünscht	3.136181354522705	6
Grab	0.7156383991241455	36
Bergen	0.5033850073814392	7
bekommen	0.7950102090835571	74
weg	0.6546918153762817	88
setzte	0.5784528851509094	104
Felsen	0.11179143935441971	17
hören	0.020971499383449554	106
begreifen	0.2910156846046448	26
Wirklichkeit	5.151849746704102	19
sieben	0.36112481355667114	9
Jahre	8.451559066772461	31
alt.	1.2278577089309692	2
drei	0.2012389898300171	126
alten	1.5882165431976318	100
Schäfer	3.2872934341430664	13
frei	0.09555865824222565	49
selbstständig	0.02503262460231781	1
gelernt	0.3247840404510498	16
Pflichten	0.05781935527920723	1
übernehmen	0.005663454998284578	7
Ziegen	1.2545078992843628	6
melken	0.1952882558107376	3
Käse	2.472687005996704	1
angesetzt	1.946614146232605	5
Wäsche	1.2879610061645508	2
gewaschen	0.38390052318573	3
Maisbrei	0.05087299272418022	1
gekocht	0.23643812537193298	2
jeden	0.026965400204062462	50
Herr	0.44878169894218445	39
Doktor	1.1317840814590454	35
erhob	4.4680986404418945	23
heute	3.5044703483581543	77
sonst	0.03654613345861435	64
Klinik	0.943280041217804	17
Villa	5.204789161682129	7
zurückzukehren	0.9561272859573364	2
Für	0.04109177365899086	99
aufzuschieben	0.00034651049645617604	1
während	0.47159507870674133	90
Woche	0.1097346767783165	9
Wahrheit	3.7681221961975098	26
verzeihen	0.10715530812740326	2
leichter	0.4189668595790863	13
aufnehmen	0.5160921812057495	11
Scheidung	0.004679716192185879	3
eingeleitet	0.0436251163482666	2
Geduld	0.5265768766403198	8
Stunden	0.5931563377380371	38
privaten	0.3279527425765991	3
Dinge	1.383408546447754	62
denken	4.317830562591553	79
späten	0.06131622940301895	5
Nachmittag	0.5240328311920166	11
Opfer	1.0239942073822021	46
eines	0.52094966173172	158
Verkehrsunfalles	0.009466856718063354	1
