	words	loglike
443	abgejagt	15.043302977147489
444	abgekanzelt	3.6028065477631164
445	abgekapselt	1.365051646191302
446	abgekartete	0.3255960537802116
447	abgekarteten	1.0994074257465691
448	abgekartetes	3.65175643925936
449	abgekauft	0.9155266277950629
450	abgeklappert	1.9785111753645532
451	abgeklebt	
452	abgeklemmt	
453	abgeklopft	2.4685322863499266
454	abgeklungen	6.92250746337532
455	abgeklärt	2.5077288597367895
456	abgeklärten	0.0005455602060376805
457	abgeklärter	
458	abgeklärtheit	0.06996553957010981
459	abgeknallt	33.21703107297329
460	abgeknickt	
461	abgeknickten	0.28401651268694983
462	abgeknöpft	5.545270656876693
463	abgekommen	0.47347611551055113
464	abgekoppelt	
465	abgekoppelten	
466	abgekratzt	1.848423552292231
467	abgekriegt	17.560023746776185
468	abgekämpft	4.3976297029862765
469	abgekühlt	5.460206584765208
470	abgekürzt	0.7454423420419496
471	abgeladen	2.7869755849514473
472	abgelagert	1.568192938421797
473	abgelassen	1.0266908138016642
474	abgelaufen	4.740701600080758
475	abgelaufene	11.439748280145086
476	abgelauscht	
477	abgeleckt	2.0158999824222548
478	abgelegen	0.1798561129923515
479	abgelegene	5.023116794744894
480	abgelegenen	0.4250150465894835
481	abgelegener	0.0005455602060376805
482	abgelegenes	0.46928446668270296
483	abgelegensten	0.0005455602060376805
484	abgelegt	32.81992718933928
485	abgelegte	0.9409157630530793
486	abgelegten	2.947440497112751
487	abgelehnt	17.10504626470354
488	abgeleitet	3.161021476736665
489	abgelenkt	2.3830431252203255
490	abgelenkten	0.06996553957010981
491	abgelesen	3.7802814364802533
492	abgelichtet	4.6718985128938115
493	abgeliefert	14.57074209593237
494	abgeluchst	1.6743722649149668
495	abgelöscht	
496	abgelöst	0.43206607962754884
497	abgemacht	7.961285889294356
498	abgemagert	0.27006710607681805
499	abgemagerte	
500	abgemagerten	
501	abgemalt	
502	abgemeldet	0.3522272294300244
503	abgemessen	0.46928446668270296
504	abgemildert	
505	abgemurkst	14.163276410326795
506	abgemüht	0.682525823095651
507	abgenabelt	
508	abgenagt	0.46928446668270296
509	abgenagte	0.038504909070710636
510	abgenagten	0.28401651268694983
511	abgeneigt	3.7645762950297037
512	abgenommen	1.3570063006446702
513	abgenutzt	2.4685322863499266
514	abgenutzte	14.503830889072354
515	abgenutzten	21.30806050195715
516	abgenötigt	1.848423552292231
517	abgeordnete	20.215888646230457
518	abgeordneten	12.625425935400898
519	abgeordneter	5.682771014110323
520	abgepackt	1.0994074257465691
521	abgepackten	
522	abgepasst	1.8370629517828103
523	abgeplatteten	
524	abgeplatzt	0.06996553957010981
525	abgeprallt	0.007150400166703652
526	abgepumpt	
527	abgerackert	0.2695750753697399
528	abgeraten	0.5699227397216333
529	abgerechnet	2.9057024477613425
530	abgereist	50.10648845091677
531	abgerichtet	3.2168653908580156
532	abgerichteten	1.848423552292231
533	abgerieben	0.3255960537802116
534	abgeriegelt	64.85477788587669
535	abgeriegelten	0.0005455602060376805
536	abgerissen	0.07032167725071181
537	abgerissene	0.007736967811423967
538	abgerissenen	4.027606882209017
539	abgerissener	4.790565428669641
540	abgerissenes	0.0005455602060376805
541	abgerollt	0.13993107914021963
542	abgerufen	0.5683891324798527
543	abgerundet	1.365051646191302
544	abgerundete	0.28401651268694983
545	abgerundeten	4.279336916350566
546	abgerundeter	0.0005455602060376805
547	abgerundetes	0.0005455602060376805
548	abgerungen	2.31839080672196
549	abgerutscht	0.007736967811423967
550	abgeräumt	2.4755898279724917
551	abgerückt	0.918114248308721
552	abgesackt	0.28401651268694983
553	abgesagt	15.853777726690755
554	abgesahnt	14.259559038940951
555	abgesandte	7.2051544451934415
556	abgesandten	12.805078537118177
557	abgesandter	0.2695750753697399
558	abgesaugt	4.973258753906881
559	abgeschabt	5.719874140072543
560	abgeschabte	0.3255960537802116
561	abgeschabten	5.0182527444059835
562	abgeschafft	2.9057024477613425
563	abgeschaltet	0.9258227889212094
564	abgeschalteten	1.0994074257465691
565	abgeschaut	3.6028065477631164
566	abgeschickt	0.7238037400723352
567	abgeschieden	
568	abgeschiedene	4.790565428669641
569	abgeschiedenen	
570	abgeschiedenheit	0.06062099655726616
571	abgeschirmt	3.237759561024701
572	abgeschirmte	13.02535717111392
573	abgeschirmten	5.0182527444059835
574	abgeschlachtet	2.285974420041546
575	abgeschlafft	0.0005455602060376805
576	abgeschlagen	9.194503618523049
577	abgeschlagene	0.03375838825960226
578	abgeschlagenheit	
579	abgeschleppt	4.3909402275810265
580	abgeschliffen	
581	abgeschlossen	78.21409391666626
582	abgeschlossene	0.5680330253738997
583	abgeschlossenen	38.404525762900306
584	abgeschlossener	0.6272771753687194
585	abgeschlossenes	0.682525823095651
586	abgeschlossenheit	0.918114248308721
587	abgeschmackt	
588	abgeschmeckt	
589	abgeschmettert	0.13503355303840903
590	abgeschminkt	8.475408460959688
591	abgeschnallt	0.3255960537802116
592	abgeschnitten	0.06445474061244161
593	abgeschnittene	0.03375838825960226
594	abgeschnittenen	11.365542028220647
595	abgeschnürt	0.06751677651920451
596	abgeschoben	1.7863395193758
597	abgeschossen	2.800548702974856
598	abgeschossene	
599	abgeschossenen	0.13478753768486995
600	abgeschottet	0.08316169644596738
601	abgeschotteten	2.8578167138591066
602	abgeschraubt	10.149235165668617
603	abgeschreckt	0.02148264715726045
604	abgeschrieben	1.3433251401564776
605	abgeschritten	1.0994074257465691
606	abgeschwatzt	
607	abgeschweift	0.918114248308721
608	abgeschworen	0.5680330253738997
609	abgeschwächt	
610	abgeschätzt	0.13993107914021963
611	abgeschöpft	8.475408460959688
612	abgeschüttelt	0.044370197444425497
613	abgesegnet	0.5066135287790505
614	abgesehen	188.05816112064997
615	abgeseilt	0.001091120412075361
616	abgesenkt	8.410781608605292
617	abgesessen	7.474089021498422
618	abgesetzt	35.886677131294604
619	abgesetzten	2.8578167138591066
620	abgesichert	0.7615661283036754
621	abgesicherte	0.13478753768486995
622	abgesicherten	1.9785111753645532
623	abgesondert	2.080900276570657
624	abgespalten	0.28401651268694983
625	abgespannt	0.006546722472452138
626	abgespart	0.06996553957010981
627	abgespeichert	1.3023842151208465
628	abgespeist	0.701066418547232
629	abgesperrt	59.14955367335139
630	abgesperrte	8.475408460959688
631	abgesperrten	32.82149184259525
632	abgespielt	5.018267188768668
633	abgesplittert	
634	abgesplitterten	
635	abgespreizt	
636	abgespreizten	0.6168078503291798
637	abgesprengt	
638	abgesprochen	12.300221690846342
639	abgesprochene	0.0005455602060376805
640	abgesprochenen	13.02535717111392
641	abgesprungen	0.4897587769907661
642	abgespult	0.918114248308721
643	abgespurt	29.328122446146445
644	abgestanden	0.1798561129923515
645	abgestandene	15.258288402954616
646	abgestandenem	22.87949656029017
647	abgestandenen	9.415778663806728
648	abgestandener	3.696847104584462
649	abgestandenes	
650	abgestattet	2.556148614182522
651	abgestaubt	2.4685322863499266
652	abgesteckt	0.0027278010301884092
653	abgesteckten	0.0005455602060376805
654	abgestellt	72.83714017075818
655	abgestellte	7.523444689020668
656	abgestellten	46.62477658469437
657	abgestellter	3.924361725997784
658	abgestelltes	0.6272771753687194
659	abgestempelt	10.180180725200021
660	abgestiegen	2.1719322316658207
661	abgestimmt	1.8335487875185699
662	abgestimmte	2.8578167138591066
663	abgestimmten	0.682525823095651
664	abgestochen	24.443002855324522
665	abgestoppt	0.46928446668270296
666	abgestorben	0.6725750671113992
667	abgestorbene	3.564350689047245
668	abgestorbenen	0.07700981814142127
669	abgestorbener	0.0005455602060376805
670	abgestoßen	1.486958070866506
671	abgestoßenen	0.03375838825960226
672	abgestrahlt	
673	abgestrahlte	
674	abgestrahlten	
675	abgestreift	1.6803229311409975
676	abgestritten	5.190553043440033
677	abgestumpft	0.02340235483659614
678	abgestumpften	0.13478753768486995
679	abgestürzt	14.331070506848434
680	abgestürzte	2.0158999824222548
681	abgestürzten	6.544390516935734
682	abgestützt	0.3863188588819928
683	abgestützten	0.0005455602060376805
684	abgesucht	0.8430752149071115
685	abgesunken	1.365051646191302
686	abgesägt	0.918114248308721
687	abgesägte	8.475408460959688
688	abgesägten	3.924361725997784
689	abgetakelte	5.719874140072543
690	abgetakelten	5.719874140072543
691	abgetan	4.777680761669556
692	abgetastet	3.136385876843594
693	abgetaucht	6.845840447067921
694	abgeteilt	6.617498135064212
695	abgeteilten	7.496852813145031
696	abgetragen	2.080900276570657
697	abgetragene	14.86416789005211
698	abgetragenen	9.63879010797859
699	abgetragener	1.848423552292231
700	abgetrennt	0.18330468430384794
701	abgetrennte	5.247754620028436
702	abgetrennten	9.055980089548344
703	abgetreten	6.982679936027608
704	abgetretene	0.06996553957010981
705	abgetretenen	5.715633427718213
706	abgetretener	0.06996553957010981
707	abgetrieben	0.41215701423807705
708	abgetrocknet	0.07235064409666048
709	abgetropft	
710	abgetrotzt	0.0005455602060376805
711	abgetupft	1.3772358827646558
712	abgetötet	
713	abgeurteilt	1.3772358827646558
714	abgewandelt	1.848423552292231
715	abgewandelter	1.848423552292231
716	abgewandert	0.06996553957010981
717	abgewandt	12.295984855375274
718	abgewandtem	
719	abgewandten	0.8824170889438827
720	abgewartet	0.9493245162803934
721	abgewaschen	0.3090206363636563
722	abgewechselt	0.001091120412075361
723	abgewehrt	3.4126291154782553
724	abgewendet	0.006546722472452138
725	abgewetzt	0.6168078503291798
726	abgewetzte	23.426436541017875
727	abgewetzten	23.4034813536251
728	abgewetzter	1.848423552292231
729	abgewetztes	1.848423552292231
