	words	loglike
909	ablagekorb	2.5802136933108613
910	ablagen	
911	ablagerung	
912	ablagerungen	
913	ablas	0.11460000602671494
914	ablassen	0.003563780671565292
915	ablauf	16.601214559403957
916	ablaufen	9.850268920388181
917	ablaufende	
918	ablaufenden	
919	ablaufplan	
920	able	
921	ableben	11.454346083805103
922	ablebens	
923	ablecken	0.14599058684304622
924	ableckte	
925	ablegen	6.512478886399855
926	ableger	11.399968636175242
927	ablegst	0.0710739377086505
928	ablegt	1.7432342815743223
929	ablegte	0.06997441711975694
930	ablegten	2.6761207001485356
931	ablehne	0.11319798728082264
932	ablehnen	0.14755493486439875
933	ablehnend	0.10261763894001552
934	ablehnende	2.0517064079799763
935	ablehnenden	0.47449980668522773
936	ablehnendes	
937	ablehnst	0.33959148888538593
938	ablehnt	5.09832042022642
939	ablehnte	0.7506868455568103
940	ablehnten	0.025214359549045384
941	ablehnung	0.21676734745984927
942	ableisten	2.5802136933108613
943	ableiten	8.690854192469049
944	ableitete	
945	ablenken	0.23232466179477562
946	ablenkend	18.061495853176027
947	ablenkmanöver	
948	ablenkst	0.2389494814082903
949	ablenkt	0.9557979256331612
950	ablenkte	4.162901604642482
951	ablenkten	0.9073840504491988
952	ablenkung	7.728343487508695
953	ablenkungen	
954	ablenkungsmanöver	22.601741873100263
955	ablenkungsmanövern	
956	ablesen	6.513967164356934
957	ableuchten	
958	ableuchteten	
959	ablichten	0.0002003801803588806
960	ablief	16.493172447932494
961	abliefen	
962	abliefern	2.4821362783151386
963	abliefert	0.05917819718285994
964	ablieferte	
965	ablieferten	
966	ablieferung	
967	abliest	0.005831201426646421
968	abließ	0.17087454952544467
969	abließen	0.0002003801803588806
970	ablin	
971	abluchsen	
972	ablud	
973	abluden	
974	abläufe	3.157674139848557
975	abläufen	0.142147875417301
976	abläuft	1.7453814593061692
977	ablösen	0.5126236485763336
978	ablöst	5.1205025018612975
979	ablöste	2.4635190670988507
980	ablösten	0.2607763789204277
981	ablösung	0.28390999011564144
982	abmachen	
983	abmachung	4.299859971364533
984	abmachungen	2.3894948140829007
985	abmagerungskur	0.2389494814082903
986	abmahnung	0.005831201426646421
987	abmalte	
988	abmalten	2.6761207001485356
989	abmarsch	1.2737407787282793
990	abmarschbereit	0.0710739377086505
991	abmelden	0.016809573032697478
